 Be Density=1.848
 Energy(eV), Delta, Beta
  5667.7832  1.06228581E-05  9.28138366E-09
  5695.63037  1.05190293E-05  9.09663012E-09
  5723.61426  1.04162145E-05  8.91563179E-09
  5751.73535  1.03144093E-05  8.73835937E-09
  5779.99463  1.02136109E-05  8.56471249E-09
  5808.39307  1.01137985E-05  8.39461389E-09
  5836.93066  1.00149609E-05  8.22797563E-09
  5865.60889  9.91708839E-06  8.0647462E-09
  5894.42822  9.82017173E-06  7.90484656E-09
  5923.38867  9.72420276E-06  7.74821807E-09
  5952.49121  9.62917784E-06  7.59477548E-09
  5981.7373  9.53508243E-06  7.4444868E-09
  6011.12695  9.44190742E-06  7.29725347E-09
  6040.66016  9.34964555E-06  7.1530053E-09
  6070.33936  9.25828135E-06  7.01168545E-09
  6100.16455  9.16781028E-06  6.87326729E-09
  6130.13574  9.07822596E-06  6.73767486E-09
  6160.25391  8.98952294E-06  6.60484778E-09
  6190.521  8.90168303E-06  6.47471898E-09
  6220.93604  8.81470442E-06  6.34725739E-09
  6251.50098  8.72858072E-06  6.22239726E-09
  6282.21582  8.64329922E-06  6.10008222E-09
  6313.08203  8.55885173E-06  5.98024741E-09
  6344.09912  8.47522915E-06  5.86253801E-09
  6375.26904  8.3924233E-06  5.74696246E-09
  6406.59229  8.31042598E-06  5.63375346E-09
  6438.06885  8.22923357E-06  5.52285817E-09
  6469.70068  8.14883606E-06  5.41424461E-09
  6501.4873  8.06922708E-06  5.30785949E-09
  6533.43066  7.99039299E-06  5.20365351E-09
  6565.53076  7.91233106E-06  5.10157072E-09
  6597.78857  7.83503128E-06  5.00158848E-09
  6630.20459  7.75848639E-06  4.90365615E-09
  6662.78027  7.68269456E-06  4.80772844E-09
  6695.51611  7.6076426E-06  4.71375916E-09
  6728.41211  7.53332552E-06  4.62172434E-09
  6761.47021  7.45973375E-06  4.5315689E-09
  6794.69043  7.38686231E-06  4.44325465E-09
  6828.07471  7.31470027E-06  4.35673941E-09
  6861.62256  7.24324445E-06  4.27200186E-09
  6895.33496  7.17249259E-06  4.18900381E-09
